Title,Media URL,Pinterest board,Description,Link,Publish date,Keywords
Definition of haiphong,https://dl.dropboxusercontent.com/scl/fi/2nk6tsp6r1yc3698n470f/image-30.jpg?rlkey=egopcqteo2k9ek51gizohtver&dl=1,definitions/English,a port city in northern Vietnam; industrial center,https://trueandfiction.com/definition/definition-of-haiphong/,2024-12-28T03:04,"definition, meaning, english, vocabulary, haiphong"
Definition of biquadratic,https://dl.dropboxusercontent.com/scl/fi/b5pcrn74anmc39i48j2k0/image-31.jpg?rlkey=491mxeo46mfle1w9k5e109zee&dl=1,definitions/English,involving  the fourth and no higher power of a quantity or degree,https://trueandfiction.com/definition/definition-of-biquadratic/,2024-12-28T03:07,"definition, meaning, english, vocabulary, biquadratic"
Definition of coral-red,https://dl.dropboxusercontent.com/scl/fi/44o73a17569e3z45pg0o0/image-32.jpg?rlkey=t2ms2a7ju3howtg3voh9lt9be&dl=1,definitions/English,of red tinged with coral,https://trueandfiction.com/definition/definition-of-coral-red/,2024-12-28T03:09,"definition, meaning, english, vocabulary, coral-red"
Definition of puncture,https://dl.dropboxusercontent.com/scl/fi/mz2awwrhnk9mbeb6i50ow/image-33.jpg?rlkey=el1kth192x25zx2l0ltkfck2j&dl=1,definitions/English,be pierced or punctured,https://trueandfiction.com/definition/definition-of-puncture/,2024-12-28T03:12,"definition, meaning, english, vocabulary, puncture"
Definition of allot,https://dl.dropboxusercontent.com/scl/fi/qaw2nr8dsi879zu1m5oes/image-34.jpg?rlkey=t3fd3wrgb2crwpb6l6gsfent3&dl=1,definitions/English,allow to have,https://trueandfiction.com/definition/definition-of-allot/,2024-12-28T03:15,"definition, meaning, english, vocabulary, allot"
Definition of family mayacaceae,https://dl.dropboxusercontent.com/scl/fi/230l9m47k9od99spy79kg/image-35.jpg?rlkey=7dcpa4v72c6lbzy5lrpasub3v&dl=1,definitions/English,a monocotyledonous family of bog plants of order Xyridales,https://trueandfiction.com/definition/definition-of-family-mayacaceae/,2024-12-28T03:18,"definition, meaning, english, vocabulary, family mayacaceae"
Definition of anaspid,https://dl.dropboxusercontent.com/scl/fi/db4ige1d8uke5pis68sc7/image-36.jpg?rlkey=mgjlhbxinrul6sc5xxmh8agsa&dl=1,definitions/English,extinct small freshwater jawless fish usually having a heterocercal tail and an armored head; of the Silurian and Devonian,https://trueandfiction.com/definition/definition-of-anaspid/,2024-12-28T03:20,"definition, meaning, english, vocabulary, anaspid"
Definition of graecophilic,https://dl.dropboxusercontent.com/scl/fi/m5k4psd0kja9fkb9ot56d/image-37.jpg?rlkey=03xd3pjjyik0z64usdgcwt6z6&dl=1,definitions/English,characterized by a love of Greece and Grecian things,https://trueandfiction.com/definition/definition-of-graecophilic/,2024-12-28T03:23,"definition, meaning, english, vocabulary, graecophilic"
Definition of pay up,https://dl.dropboxusercontent.com/scl/fi/7n12tfpqqf6g6qd1hdd9u/image-38.jpg?rlkey=gh9zafa8ufmbozlt14muubvuy&dl=1,definitions/English,cancel or discharge a debt,https://trueandfiction.com/definition/definition-of-pay-up/,2024-12-28T03:26,"definition, meaning, english, vocabulary, pay up"
Definition of hereby,https://dl.dropboxusercontent.com/scl/fi/hbo0w626mkay6xsc8byy7/image-39.jpg?rlkey=a34lh1bkj5ujw9ykcq7rmzwdi&dl=1,definitions/English,(formal) by means of this,https://trueandfiction.com/definition/definition-of-hereby/,2024-12-28T03:29,"definition, meaning, english, vocabulary, hereby"
Definition of naval weaponry,https://dl.dropboxusercontent.com/scl/fi/zlczsefkhwh6hglyjh37o/image-40.jpg?rlkey=shdj6iy09h66h0u1cw66mq0gd&dl=1,definitions/English,weaponry for warships,https://trueandfiction.com/definition/definition-of-naval-weaponry/,2024-12-28T03:32,"definition, meaning, english, vocabulary, naval weaponry"
Definition of gram atom,https://dl.dropboxusercontent.com/scl/fi/9tunum63y0o2y4o952nyo/image-41.jpg?rlkey=1rmz9oo1mihok33fuwdknfvda&dl=1,definitions/English,the quantity of an element whose weight in grams is numerically equal to the atomic weight of the element,https://trueandfiction.com/definition/definition-of-gram-atom/,2024-12-28T03:35,"definition, meaning, english, vocabulary, gram atom"
Definition of compressor,https://dl.dropboxusercontent.com/scl/fi/hd3xh3z6wwpd0vdv7m135/image-42.jpg?rlkey=qqkkvxu024h45h5hlkr13wh3q&dl=1,definitions/English,a mechanical device that compresses gasses,https://trueandfiction.com/definition/definition-of-compressor/,2024-12-28T03:38,"definition, meaning, english, vocabulary, compressor"
Definition of order pandanales,https://dl.dropboxusercontent.com/scl/fi/kjot7d95tv0g2ojav60mj/image-43.jpg?rlkey=bddeml4ea40hnc9um8nwdrsk7&dl=1,definitions/English,families Typhaceae; Sparganiaceae; Pandanaceae,https://trueandfiction.com/definition/definition-of-order-pandanales/,2024-12-28T03:41,"definition, meaning, english, vocabulary, order pandanales"
Definition of jeweled,https://dl.dropboxusercontent.com/scl/fi/qpumfr1vginr206zsjnsf/image-44.jpg?rlkey=n2tlpenl5jh7o57td4xlsiwv9&dl=1,definitions/English,covered with beads or jewels or sequins,https://trueandfiction.com/definition/definition-of-jeweled/,2024-12-28T03:45,"definition, meaning, english, vocabulary, jeweled"
Definition of warwick,https://dl.dropboxusercontent.com/scl/fi/ehh02m84n3ibxqv9omx3k/image-45.jpg?rlkey=s3itvljdh8ybk93foyfevdrkr&dl=1,definitions/English,English statesman; during the War of the Roses he fought first for the house of York and secured the throne for Edward IV and then changed sides to fight for the house of Lancaster and secured the throne for Henry VI (1428-1471),https://trueandfiction.com/definition/definition-of-warwick/,2024-12-28T03:48,"definition, meaning, english, vocabulary, warwick"
Definition of genus pteretis,https://dl.dropboxusercontent.com/scl/fi/a8qlo0lboe6z63fq6p4jb/image-46.jpg?rlkey=kfqv2v7wtpsdxyp7vc7yxtqg9&dl=1,definitions/English,small genus sometimes included in genus Onoclea; in some classifications both genera are placed in Polypodiaceae,https://trueandfiction.com/definition/definition-of-genus-pteretis/,2024-12-28T03:51,"definition, meaning, english, vocabulary, genus pteretis"
Definition of genus nycticorax,https://dl.dropboxusercontent.com/scl/fi/0qdwtc9mh4j8pso4achik/image-47.jpg?rlkey=xocsao8r9nh10lc2vk1rjqb9h&dl=1,definitions/English,Old World night herons,https://trueandfiction.com/definition/definition-of-genus-nycticorax/,2024-12-28T03:55,"definition, meaning, english, vocabulary, genus nycticorax"
Definition of enduringness,https://dl.dropboxusercontent.com/scl/fi/5c83dy4nwng66shlp6cxv/image-48.jpg?rlkey=xo4kpa05xfvhbjtdp5z76swou&dl=1,definitions/English,permanence by virtue of the power to resist stress or force,https://trueandfiction.com/definition/definition-of-enduringness/,2024-12-28T03:58,"definition, meaning, english, vocabulary, enduringness"
Definition of imperative form,https://dl.dropboxusercontent.com/scl/fi/3uobhux4kemvb38xcf6j4/image-49.jpg?rlkey=7l16viia5sohveic3qiuticse&dl=1,definitions/English,a mood that expresses an intention to influence the listener's behavior,https://trueandfiction.com/definition/definition-of-imperative-form/,2024-12-28T04:02,"definition, meaning, english, vocabulary, imperative form"
Definition of abstractive,https://dl.dropboxusercontent.com/scl/fi/8jdufzn211smt4p6r3lxb/image-50.jpg?rlkey=7fw5aoxydgag8miyz908qeyy3&dl=1,definitions/English,of an abstracting nature or having the power of abstracting,https://trueandfiction.com/definition/definition-of-abstractive/,2024-12-28T04:05,"definition, meaning, english, vocabulary, abstractive"
Definition of reinforcer,https://dl.dropboxusercontent.com/scl/fi/kgusrxx96s0mqp3p5d0xd/image-51.jpg?rlkey=fw3ha2a8d3lzm9iprohu9cqlm&dl=1,definitions/English,(psychology) a stimulus that strengthens or weakens the behavior that produced it,https://trueandfiction.com/definition/definition-of-reinforcer/,2024-12-28T04:09,"definition, meaning, english, vocabulary, reinforcer"
Definition of trombidiid,https://dl.dropboxusercontent.com/scl/fi/vv046mx5re97ufzyna1to/image-52.jpg?rlkey=tkh17xqofrmvnj2hi9awydwzw&dl=1,definitions/English,mite that in all stages feeds on other arthropods,https://trueandfiction.com/definition/definition-of-trombidiid/,2024-12-28T04:13,"definition, meaning, english, vocabulary, trombidiid"
Definition of spotted sea trout,https://dl.dropboxusercontent.com/scl/fi/24fczom7f0ftuov9p7mmq/image-53.jpg?rlkey=8p2ck1wwv718wqemf48340ciw&dl=1,definitions/English,weakfish of southern Atlantic and Gulf Coasts of United States,https://trueandfiction.com/definition/definition-of-spotted-sea-trout/,2024-12-28T04:16,"definition, meaning, english, vocabulary, spotted sea trout"
Definition of sunshine,https://dl.dropboxusercontent.com/scl/fi/hizp1p7q1npoeao0c3f35/image-54.jpg?rlkey=6o842ps1znvv9fo8iwkbu7e79&dl=1,definitions/English,the rays of the sun,https://trueandfiction.com/definition/definition-of-sunshine/,2024-12-28T04:20,"definition, meaning, english, vocabulary, sunshine"
Definition of table turning,https://dl.dropboxusercontent.com/scl/fi/r7abgjkpu3i0aq90fv9m2/image-55.jpg?rlkey=3zw1t2tyxpd8r7oixj6irbvyz&dl=1,definitions/English,manipulation of a table during a seance; attributed to spirits,https://trueandfiction.com/definition/definition-of-table-turning/,2024-12-28T04:24,"definition, meaning, english, vocabulary, table turning"
Definition of refashion,https://dl.dropboxusercontent.com/scl/fi/cg7g505vuvgiui234jl2j/image-56.jpg?rlkey=fypi7rsy921n4ki5skl7zk88d&dl=1,definitions/English,make new,https://trueandfiction.com/definition/definition-of-refashion/,2024-12-28T04:28,"definition, meaning, english, vocabulary, refashion"
Definition of phase out,https://dl.dropboxusercontent.com/scl/fi/dfioa1jqbtun4l5qsaf8t/image-57.jpg?rlkey=zm95hcpghoddhsbxwzom5hpjw&dl=1,definitions/English,terminate gradually,https://trueandfiction.com/definition/definition-of-phase-out/,2024-12-28T04:33,"definition, meaning, english, vocabulary, phase out"
Definition of intelligently,https://dl.dropboxusercontent.com/scl/fi/n9racmlxckkk02priw94v/image-58.jpg?rlkey=us8kmmlgeluvhmu6vc9j14qbq&dl=1,definitions/English,in an intelligent manner,https://trueandfiction.com/definition/definition-of-intelligently/,2024-12-28T04:37,"definition, meaning, english, vocabulary, intelligently"
Definition of authoritarianism,https://dl.dropboxusercontent.com/scl/fi/5wk6cqki38v12i385z9mm/image-59.jpg?rlkey=67f36cb2z5ucjuf0oizeygudp&dl=1,definitions/English,a form of government in which the ruler is an absolute dictator (not restricted by a constitution or laws or opposition etc.),https://trueandfiction.com/definition/definition-of-authoritarianism/,2024-12-28T04:41,"definition, meaning, english, vocabulary, authoritarianism"
Definition of lag bolt,https://dl.dropboxusercontent.com/scl/fi/bqpio918vi7j2klyaxpyy/image-60.jpg?rlkey=vltpc7hq57o11qs1gzo5w5672&dl=1,definitions/English,a heavy woodscrew with a square or hexagonal head that is driven in with a wrench,https://trueandfiction.com/definition/definition-of-lag-bolt/,2024-12-28T04:46,"definition, meaning, english, vocabulary, lag bolt"
Definition of comicality,https://dl.dropboxusercontent.com/scl/fi/lyicgrcal1qvvq0qycu9m/image-61.jpg?rlkey=nu7ufvmzays2vqeksswfdsbz4&dl=1,definitions/English,the quality of being comical,https://trueandfiction.com/definition/definition-of-comicality/,2024-12-28T04:50,"definition, meaning, english, vocabulary, comicality"
Definition of aloha,https://dl.dropboxusercontent.com/scl/fi/wyf85fr8qksjkk65ki5dn/image-62.jpg?rlkey=ojl2ul7xd92teq5srb3lq8vqr&dl=1,definitions/English,an acknowledgment that can be used to say hello or goodbye (aloha is Hawaiian and ciao is Italian),https://trueandfiction.com/definition/definition-of-aloha/,2024-12-28T04:55,"definition, meaning, english, vocabulary, aloha"
Definition of attitudinal,https://dl.dropboxusercontent.com/scl/fi/1v8o5y5hj70goczhrxkt4/image-63.jpg?rlkey=iui8ubj3hs2gxwkhovzx891vm&dl=1,definitions/English,of or relating to attitudes,https://trueandfiction.com/definition/definition-of-attitudinal/,2024-12-28T01:00,"definition, meaning, english, vocabulary, attitudinal"
Definition of rape oil,https://dl.dropboxusercontent.com/scl/fi/lipphlnsp0uobkt8dqgky/image-64.jpg?rlkey=57y93mgne1jwityvbqgdkmf2u&dl=1,definitions/English,edible light yellow to brown oil from rapeseed used also as a lubricant or illuminant,https://trueandfiction.com/definition/definition-of-rape-oil/,2024-12-28T01:01,"definition, meaning, english, vocabulary, rape oil"
Definition of genus platichthys,https://dl.dropboxusercontent.com/scl/fi/02u7w5gfa4j6ynbotumre/image-65.jpg?rlkey=an0ihlh357jzyczqy2tgs4cga&dl=1,definitions/English,a genus of Pleuronectidae,https://trueandfiction.com/definition/definition-of-genus-platichthys/,2024-12-28T01:02,"definition, meaning, english, vocabulary, genus platichthys"
Definition of hungarian partridge,https://dl.dropboxusercontent.com/scl/fi/zbnfzh6oqflfq1yu4asgc/image-66.jpg?rlkey=l69vgwbauw6hm2d5qvcjnlzpr&dl=1,definitions/English,common European partridge,https://trueandfiction.com/definition/definition-of-hungarian-partridge/,2024-12-28T01:03,"definition, meaning, english, vocabulary, hungarian partridge"
Definition of muller,https://dl.dropboxusercontent.com/scl/fi/osel5lzsuyqqw70mni7if/image-67.jpg?rlkey=vbmaayolcnchfdn6eunobtkge&dl=1,definitions/English,German physiologist and anatomist (1801-1858),https://trueandfiction.com/definition/definition-of-muller/,2024-12-28T01:04,"definition, meaning, english, vocabulary, muller"
Definition of ball over,https://dl.dropboxusercontent.com/scl/fi/t7uycxtxhrkzgjuqhwz23/image-68.jpg?rlkey=hi1yfflosbatnt0s1ip2nmr92&dl=1,definitions/English,surprise greatly; knock someone's socks off,https://trueandfiction.com/definition/definition-of-ball-over/,2024-12-28T01:06,"definition, meaning, english, vocabulary, ball over"
Definition of festering,https://dl.dropboxusercontent.com/scl/fi/wjyrtq0hfaob0oune97yl/image-69.jpg?rlkey=dj3nucry9u8ijpyul7e6wl3pc&dl=1,definitions/English,a fluid product of inflammation,https://trueandfiction.com/definition/definition-of-festering/,2024-12-28T01:07,"definition, meaning, english, vocabulary, festering"
Definition of palestine authority,https://dl.dropboxusercontent.com/scl/fi/8jkygj15ipypqdp2ayfrl/image-70.jpg?rlkey=pytgu8ny5k2ms1sdf4a3hplwk&dl=1,definitions/English,combines the Gaza Strip and the West Bank under a political unit with limited autonomy and a police force; created in 1993 by an agreement between Israel and the PLO,https://trueandfiction.com/definition/definition-of-palestine-authority/,2024-12-28T01:08,"definition, meaning, english, vocabulary, palestine authority"
Definition of spanish heath,https://dl.dropboxusercontent.com/scl/fi/pnfr27o5h8xcbqs5re41f/image-71.jpg?rlkey=vx9qfs0t7aj11i92gvet5yi7s&dl=1,definitions/English,erect dense shrub native to western Iberian peninsula having profuse white or pink flowers; naturalized in southwestern England,https://trueandfiction.com/definition/definition-of-spanish-heath/,2024-12-28T01:10,"definition, meaning, english, vocabulary, spanish heath"
Definition of gushing,https://dl.dropboxusercontent.com/scl/fi/ttt108q5yqn3qk3ajvq29/image-72.jpg?rlkey=xalsj5juo4lginyhfrp5u04yt&dl=1,definitions/English,uttered with unrestrained enthusiasm,https://trueandfiction.com/definition/definition-of-gushing/,2024-12-28T01:11,"definition, meaning, english, vocabulary, gushing"
Definition of tephrosia purpurea,https://dl.dropboxusercontent.com/scl/fi/726m2csecrm12wpfaic1h/image-73.jpg?rlkey=p09y8yuxv5ebhsuxm42gj4ywb&dl=1,definitions/English,East Indian shrub,https://trueandfiction.com/definition/definition-of-tephrosia-purpurea/,2024-12-28T01:12,"definition, meaning, english, vocabulary, tephrosia purpurea"
Definition of reducer,https://dl.dropboxusercontent.com/scl/fi/qziovfsj4gua8lrfi52cm/image-74.jpg?rlkey=7xdwvlsm5c98dg2y354m5vj9s&dl=1,definitions/English,pipefitting that joins two pipes of different diameter,https://trueandfiction.com/definition/definition-of-reducer/,2024-12-28T01:14,"definition, meaning, english, vocabulary, reducer"
Definition of swoosh,https://dl.dropboxusercontent.com/scl/fi/ic6u5z0m00d1hrxcj2egz/image-75.jpg?rlkey=5bmxhbdgaa9fautz05qe9v06r&dl=1,definitions/English,move with or cause to move with a whistling or hissing sound,https://trueandfiction.com/definition/definition-of-swoosh/,2024-12-28T01:15,"definition, meaning, english, vocabulary, swoosh"
Definition of minor premise,https://dl.dropboxusercontent.com/scl/fi/62lq0owy7eg3riucx8ckg/image-76.jpg?rlkey=t0ap0m795ohnasicaijuj0uid&dl=1,definitions/English,the premise of a syllogism that contains the minor term (which is the subject of the conclusion),https://trueandfiction.com/definition/definition-of-minor-premise/,2024-12-28T01:16,"definition, meaning, english, vocabulary, minor premise"
Definition of gas furnace,https://dl.dropboxusercontent.com/scl/fi/zd5bkpjsmygjsxk2o1l8r/image-77.jpg?rlkey=izitxk4y1xspsj4zmqf3z490l&dl=1,definitions/English,a furnace that burns gas,https://trueandfiction.com/definition/definition-of-gas-furnace/,2024-12-28T01:18,"definition, meaning, english, vocabulary, gas furnace"
Definition of utterness,https://dl.dropboxusercontent.com/scl/fi/i66pj8zw5z12o4sk6mk1z/image-78.jpg?rlkey=eet6fv8fucvxn7ov5c8dov2ru&dl=1,definitions/English,the quality of being complete or utter or extreme,https://trueandfiction.com/definition/definition-of-utterness/,2024-12-28T01:19,"definition, meaning, english, vocabulary, utterness"
